Division,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,Referee,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFoulsCommitted,AwayFoulsCommitted,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,half_result_code,match_result_code,match_year,match_month,match_weekday,season,home_prob,draw_prob,away_prob
Championship,2021-04-20,Preston,Derby,3,0,HomeWin,1.0,0.0,HomeLead,G Eltringham,10.0,10.0,5.0,2.0,13.0,11.0,1.0,7.0,0.0,1.0,0.0,0.0,2.87,3.2,2.5,0,0,2021,April,Tuesday,2020/2021,0.32842070692557157,0.29455232152387206,0.3770269715505562
Championship,2021-04-20,Sheffield Weds,Blackburn,1,0,HomeWin,1.0,0.0,HomeLead,P Tierney,14.0,9.0,6.0,4.0,6.0,6.0,3.0,2.0,2.0,2.0,0.0,0.0,2.6,3.25,2.75,0,0,2021,April,Tuesday,2020/2021,0.3642384105960265,0.29139072847682124,0.34437086092715236
Championship,2021-04-20,Swansea,QPR,0,1,AwayWin,0.0,0.0,Draw,J Gillett,11.0,21.0,2.0,7.0,13.0,10.0,4.0,7.0,1.0,4.0,0.0,0.0,1.95,3.5,4.0,1,2,2021,April,Tuesday,2020/2021,0.48908296943231444,0.2724890829694323,0.23842794759825325
Championship,2021-04-21,Millwall,Bournemouth,1,4,AwayWin,0.0,3.0,AwayLead,K Stroud,7.0,14.0,3.0,7.0,10.0,11.0,3.0,1.0,3.0,1.0,0.0,0.0,3.8,3.5,2.0,2,2,2021,April,Wednesday,2020/2021,0.25089605734767023,0.27240143369175623,0.4767025089605735
Championship,2021-04-21,Rotherham,Middlesbrough,1,2,AwayWin,1.0,1.0,Draw,D Bond,6.0,25.0,1.0,5.0,12.0,14.0,3.0,13.0,2.0,3.0,1.0,0.0,2.75,3.3,2.55,1,2,2021,April,Wednesday,2020/2021,0.34343434343434337,0.2861952861952861,0.37037037037037035
Championship,2021-04-21,Stoke,Coventry,2,3,AwayWin,0.0,1.0,AwayLead,O Langford,13.0,11.0,5.0,7.0,14.0,13.0,6.0,2.0,1.0,1.0,0.0,0.0,2.2,3.3,3.4,2,2,2021,April,Wednesday,2020/2021,0.43220338983050843,0.288135593220339,0.2796610169491525
Championship,2021-04-21,Wycombe,Bristol City,2,1,HomeWin,0.0,1.0,AwayLead,D Whitestone,22.0,9.0,6.0,3.0,12.0,11.0,5.0,2.0,1.0,0.0,0.0,0.0,2.8,3.4,2.4,2,0,2021,April,Wednesday,2020/2021,0.3344262295081967,0.2754098360655738,0.39016393442622954
Championship,2021-04-21,Birmingham,Nott'm Forest,1,1,Draw,0.0,0.0,Draw,J Simpson,18.0,4.0,6.0,2.0,15.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,2.4,3.2,3.1,1,1,2021,April,Wednesday,2020/2021,0.39616613418530355,0.2971246006389776,0.30670926517571884
Championship,2021-04-21,Huddersfield,Barnsley,0,1,AwayWin,0.0,0.0,Draw,D Webb,5.0,21.0,1.0,7.0,11.0,15.0,4.0,6.0,1.0,2.0,0.0,0.0,3.5,3.3,2.15,1,2,2021,April,Wednesday,2020/2021,0.2711119602598395,0.28754298815437523,0.44134505158578524
Championship,2021-04-21,Luton,Reading,0,0,Draw,0.0,0.0,Draw,M Salisbury,12.0,12.0,4.0,1.0,13.0,10.0,7.0,8.0,2.0,1.0,0.0,0.0,3.1,3.25,2.37,1,1,2021,April,Wednesday,2020/2021,0.3065732651396048,0.2924237298254692,0.4010030050349261
Championship,2021-04-24,Bournemouth,Brentford,0,1,AwayWin,0.0,0.0,Draw,J Brooks,4.0,18.0,1.0,6.0,13.0,18.0,3.0,5.0,1.0,3.0,0.0,1.0,2.37,3.4,3.0,1,2,2021,April,Saturday,2020/2021,0.40208136234626296,0.28027436140018924,0.3176442762535478
Championship,2021-04-24,Barnsley,Rotherham,1,0,HomeWin,1.0,0.0,HomeLead,G Ward,7.0,16.0,2.0,7.0,15.0,15.0,3.0,9.0,2.0,3.0,0.0,0.0,1.66,3.8,5.25,0,0,2021,April,Saturday,2020/2021,0.5704400537557545,0.24919223400909268,0.1803677122351528
Championship,2021-04-24,Blackburn,Huddersfield,5,2,HomeWin,2.0,1.0,HomeLead,T Robinson,16.0,8.0,12.0,1.0,9.0,7.0,7.0,2.0,3.0,1.0,0.0,0.0,1.85,3.5,4.33,0,0,2021,April,Saturday,2020/2021,0.511293669135136,0.2702552251142862,0.21845110575057775
Championship,2021-04-24,Cardiff,Wycombe,2,1,HomeWin,1.0,1.0,Draw,M Donohue,10.0,15.0,4.0,2.0,15.0,15.0,7.0,6.0,3.0,1.0,1.0,0.0,1.61,4.0,5.5,1,0,2021,April,Saturday,2020/2021,0.5898914063547392,0.23743129105778257,0.17267730258747824
Championship,2021-04-24,Coventry,Preston,0,1,AwayWin,0.0,0.0,Draw,A Woolmer,10.0,10.0,1.0,4.0,16.0,14.0,5.0,2.0,3.0,2.0,0.0,0.0,2.37,3.2,3.1,1,2,2021,April,Saturday,2020/2021,0.39917910748058427,0.29564202647780774,0.305178866041608
Championship,2021-04-24,Derby,Birmingham,1,2,AwayWin,1.0,0.0,HomeLead,R Jones,7.0,7.0,2.0,2.0,13.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,2.4,3.1,3.2,0,2,2021,April,Saturday,2020/2021,0.39616613418530355,0.30670926517571884,0.2971246006389776
Championship,2021-04-24,Middlesbrough,Sheffield Weds,3,1,HomeWin,1.0,1.0,Draw,J Gillett,14.0,18.0,5.0,6.0,12.0,9.0,8.0,7.0,1.0,0.0,0.0,0.0,2.15,3.25,3.6,1,0,2021,April,Saturday,2020/2021,0.4427206508371961,0.29287673824614513,0.2644026109166588
Championship,2021-04-24,Nott'm Forest,Stoke,1,1,Draw,0.0,1.0,AwayLead,A Davies,6.0,10.0,2.0,1.0,7.0,11.0,3.0,6.0,1.0,1.0,0.0,0.0,2.62,3.2,2.8,2,1,2021,April,Saturday,2020/2021,0.3630470016207455,0.2972447325769854,0.33970826580226904
Championship,2021-04-24,QPR,Norwich,1,3,AwayWin,0.0,1.0,AwayLead,J Linington,14.0,19.0,5.0,7.0,13.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,4.33,3.6,1.83,2,2,2021,April,Saturday,2020/2021,0.2188711590403955,0.2632533662902535,0.517875474669351
Championship,2021-04-24,Watford,Millwall,1,0,HomeWin,1.0,0.0,HomeLead,D Whitestone,13.0,10.0,4.0,2.0,9.0,19.0,5.0,5.0,0.0,1.0,0.0,0.0,1.53,3.8,7.5,0,0,2021,April,Saturday,2020/2021,0.6224202319334338,0.2506060407521457,0.1269737273144205
Championship,2021-04-25,Reading,Swansea,2,2,Draw,1.0,0.0,HomeLead,J Brooks,14.0,15.0,4.0,4.0,13.0,15.0,7.0,4.0,1.0,2.0,0.0,0.0,2.2,3.3,3.4,0,1,2021,April,Sunday,2020/2021,0.43220338983050843,0.288135593220339,0.2796610169491525
Championship,2021-04-25,Bristol City,Luton,2,3,AwayWin,2.0,0.0,HomeLead,J Busby,10.0,14.0,4.0,5.0,10.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,3.1,3.2,2.4,0,2,2021,April,Sunday,2020/2021,0.30670926517571884,0.2971246006389776,0.39616613418530355
Championship,2021-04-27,Brentford,Rotherham,1,0,HomeWin,1.0,0.0,HomeLead,M Salisbury,15.0,10.0,5.0,3.0,14.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,1.57,4.0,6.0,0,0,2021,April,Tuesday,2020/2021,0.6045340050377834,0.23727959697732998,0.15818639798488665
Championship,2021-05-01,Sheffield Weds,Nott'm Forest,0,0,Draw,0.0,0.0,Draw,T Robinson,14.0,12.0,5.0,2.0,12.0,9.0,6.0,2.0,2.0,2.0,0.0,0.0,2.1,3.3,3.6,1,1,2021,May,Saturday,2020/2021,0.4505119453924914,0.28668941979522183,0.26279863481228666
Championship,2021-05-01,Birmingham,Cardiff,0,4,AwayWin,0.0,2.0,AwayLead,A Davies,11.0,13.0,1.0,7.0,11.0,20.0,4.0,4.0,1.0,1.0,0.0,0.0,2.55,3.2,2.87,2,2,2021,May,Saturday,2020/2021,0.3723872275722251,0.29674607197161684,0.3308667004561581
Championship,2021-05-01,Brentford,Watford,2,0,HomeWin,0.0,0.0,Draw,L Mason,13.0,7.0,3.0,4.0,11.0,13.0,5.0,1.0,2.0,1.0,0.0,0.0,2.4,3.2,3.1,1,0,2021,May,Saturday,2020/2021,0.39616613418530355,0.2971246006389776,0.30670926517571884
Championship,2021-05-01,Huddersfield,Coventry,1,1,Draw,0.0,0.0,Draw,K Stroud,7.0,13.0,3.0,5.0,10.0,16.0,7.0,4.0,2.0,1.0,0.0,0.0,2.5,3.25,2.9,1,1,2021,May,Saturday,2020/2021,0.3800403225806452,0.2923387096774194,0.3276209677419355
Championship,2021-05-01,Luton,Middlesbrough,1,1,Draw,1.0,1.0,Draw,J Simpson,10.0,6.0,2.0,1.0,20.0,14.0,10.0,6.0,1.0,0.0,0.0,0.0,2.7,3.2,2.7,1,1,2021,May,Saturday,2020/2021,0.3516483516483516,0.2967032967032967,0.3516483516483516
Championship,2021-05-01,Millwall,Bristol City,4,1,HomeWin,2.0,1.0,HomeLead,J Smith,20.0,4.0,12.0,1.0,13.0,9.0,5.0,0.0,2.0,1.0,0.0,0.0,1.95,3.3,4.2,0,0,2021,May,Saturday,2020/2021,0.48657187993680884,0.287519747235387,0.22590837282780407
Championship,2021-05-01,Norwich,Reading,4,1,HomeWin,1.0,1.0,Draw,O Langford,23.0,7.0,12.0,2.0,13.0,21.0,5.0,2.0,2.0,2.0,0.0,0.0,1.6,3.8,6.0,1,0,2021,May,Saturday,2020/2021,0.5925155925155925,0.24948024948024947,0.15800415800415799
Championship,2021-05-01,Preston,Barnsley,2,0,HomeWin,1.0,0.0,HomeLead,M Donohue,9.0,11.0,4.0,2.0,14.0,11.0,6.0,4.0,1.0,2.0,0.0,0.0,3.4,3.3,2.2,0,0,2021,May,Saturday,2020/2021,0.2796610169491525,0.288135593220339,0.43220338983050843
Championship,2021-05-01,Rotherham,Blackburn,1,1,Draw,0.0,1.0,AwayLead,T Harrington,14.0,17.0,5.0,6.0,16.0,12.0,4.0,7.0,3.0,0.0,0.0,0.0,2.5,3.4,2.8,2,1,2021,May,Saturday,2020/2021,0.38049560351718625,0.2797761790567546,0.33972821742605913
Championship,2021-05-01,Stoke,QPR,0,2,AwayWin,0.0,1.0,AwayLead,C Pawson,14.0,6.0,1.0,3.0,11.0,13.0,9.0,1.0,1.0,2.0,0.0,0.0,2.37,3.3,3.0,2,2,2021,May,Saturday,2020/2021,0.3986951794128308,0.28633562885103303,0.3149691917361363
Championship,2021-05-01,Swansea,Derby,2,1,HomeWin,0.0,0.0,Draw,D Bond,4.0,9.0,2.0,4.0,12.0,15.0,4.0,6.0,2.0,1.0,0.0,0.0,2.4,3.1,3.2,1,0,2021,May,Saturday,2020/2021,0.39616613418530355,0.30670926517571884,0.2971246006389776
Championship,2021-05-01,Wycombe,Bournemouth,1,0,HomeWin,1.0,0.0,HomeLead,G Eltringham,13.0,11.0,4.0,1.0,12.0,17.0,4.0,1.0,1.0,1.0,0.0,0.0,6.5,4.2,1.5,0,0,2021,May,Saturday,2020/2021,0.1453287197231834,0.22491349480968856,0.629757785467128
Championship,2021-05-04,Luton,Rotherham,0,0,Draw,0.0,0.0,Draw,D Whitestone,13.0,9.0,3.0,2.0,11.0,8.0,6.0,7.0,0.0,1.0,0.0,0.0,2.8,3.5,2.4,1,1,2021,May,Tuesday,2020/2021,0.33707865168539325,0.2696629213483146,0.39325842696629215
Championship,2021-05-08,Barnsley,Norwich,2,2,Draw,2.0,1.0,HomeLead,J Smith,15.0,5.0,7.0,2.0,23.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,2.8,3.5,2.45,0,1,2021,May,Saturday,2020/2021,0.33980582524271846,0.27184466019417475,0.3883495145631068
Championship,2021-05-08,Blackburn,Birmingham,5,2,HomeWin,2.0,1.0,HomeLead,K Stroud,18.0,5.0,8.0,3.0,8.0,17.0,5.0,1.0,0.0,3.0,0.0,0.0,1.95,3.6,3.8,0,0,2021,May,Saturday,2020/2021,0.4866595517609392,0.26360725720384204,0.24973319103521877
Championship,2021-05-08,Bournemouth,Stoke,0,2,AwayWin,0.0,1.0,AwayLead,D Webb,8.0,13.0,1.0,5.0,14.0,17.0,6.0,3.0,2.0,1.0,0.0,0.0,1.75,4.0,4.33,2,2,2021,May,Saturday,2020/2021,0.5429892624813857,0.23755780233560622,0.21945293518300807
Championship,2021-05-08,Bristol City,Brentford,1,3,AwayWin,0.0,0.0,Draw,J Linington,4.0,14.0,3.0,5.0,12.0,13.0,1.0,2.0,4.0,1.0,0.0,0.0,5.25,4.0,1.6,1,2,2021,May,Saturday,2020/2021,0.17877094972067037,0.2346368715083799,0.5865921787709497
Championship,2021-05-08,Cardiff,Rotherham,1,1,Draw,0.0,1.0,AwayLead,G Scott,9.0,17.0,3.0,4.0,12.0,15.0,6.0,4.0,1.0,2.0,0.0,0.0,2.5,3.6,2.62,2,1,2021,May,Saturday,2020/2021,0.3775518373228725,0.26218877591866147,0.3602593867584661
Championship,2021-05-08,Coventry,Millwall,6,1,HomeWin,2.0,0.0,HomeLead,M Salisbury,21.0,12.0,11.0,0.0,7.0,10.0,10.0,8.0,1.0,3.0,0.0,0.0,2.37,3.5,2.87,0,0,2021,May,Saturday,2020/2021,0.39953225492106803,0.27054041261798034,0.32992733246095163
Championship,2021-05-08,Derby,Sheffield Weds,3,3,Draw,0.0,1.0,AwayLead,M Dean,12.0,9.0,4.0,5.0,10.0,13.0,6.0,10.0,2.0,3.0,0.0,0.0,2.3,3.3,3.2,2,1,2021,May,Saturday,2020/2021,0.41395531164249316,0.2885143081144649,0.2975303802430419
Championship,2021-05-08,Middlesbrough,Wycombe,0,3,AwayWin,0.0,2.0,AwayLead,M Atkinson,5.0,16.0,0.0,5.0,11.0,15.0,6.0,6.0,0.0,1.0,0.0,0.0,1.75,4.0,4.33,2,2,2021,May,Saturday,2020/2021,0.5429892624813857,0.23755780233560622,0.21945293518300807
Championship,2021-05-08,Nott'm Forest,Preston,1,2,AwayWin,1.0,0.0,HomeLead,D Bond,16.0,7.0,3.0,3.0,10.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0,2.25,3.3,3.3,0,2,2021,May,Saturday,2020/2021,0.42307692307692313,0.2884615384615385,0.2884615384615385
Championship,2021-05-08,QPR,Luton,3,1,HomeWin,1.0,1.0,Draw,T Harrington,9.0,17.0,4.0,4.0,14.0,6.0,8.0,6.0,1.0,1.0,0.0,0.0,2.15,3.5,3.3,1,0,2021,May,Saturday,2020/2021,0.44134505158578524,0.2711119602598395,0.28754298815437523
Championship,2021-05-08,Reading,Huddersfield,2,2,Draw,2.0,1.0,HomeLead,J Gillett,13.0,11.0,7.0,4.0,5.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,1.95,3.75,3.5,0,1,2021,May,Saturday,2020/2021,0.4814305364511692,0.2503438789546079,0.26822558459422274
Championship,2021-05-08,Watford,Swansea,2,0,HomeWin,0.0,0.0,Draw,G Eltringham,10.0,15.0,3.0,2.0,12.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,3.4,3.8,1,0,2021,May,Saturday,2020/2021,0.47291361639824303,0.2781844802342606,0.24890190336749632
League One,2020-09-12,Accrington,Peterboro,2,0,HomeWin,1.0,0.0,HomeLead,M Edwards,7.0,19.0,4.0,5.0,17.0,15.0,3.0,5.0,1.0,2.0,0.0,0.0,3.4,3.75,2.05,0,0,2020,September,Saturday,2020/2021,0.2804889172671714,0.25430995165556874,0.4652011310772599
League One,2020-09-12,Crewe,Charlton,0,2,AwayWin,0.0,2.0,AwayLead,G Salisbury,19.0,8.0,5.0,4.0,13.0,17.0,4.0,6.0,0.0,2.0,0.0,0.0,2.75,3.5,2.5,2,2,2020,September,Saturday,2020/2021,0.34653465346534656,0.2722772277227723,0.38118811881188125
League One,2020-09-12,Doncaster,Milton Keynes Dons,1,1,Draw,0.0,0.0,Draw,A Haines,6.0,16.0,2.0,4.0,13.0,17.0,3.0,11.0,2.0,1.0,0.0,0.0,2.15,3.3,3.5,1,1,2020,September,Saturday,2020/2021,0.44134505158578524,0.28754298815437523,0.2711119602598395
League One,2020-09-12,Fleetwood Town,Burton,2,1,HomeWin,1.0,0.0,HomeLead,M Coy,13.0,9.0,5.0,3.0,15.0,12.0,5.0,8.0,2.0,1.0,0.0,1.0,2.0,3.5,3.75,0,0,2020,September,Saturday,2020/2021,0.4751131221719457,0.27149321266968324,0.25339366515837103
League One,2020-09-12,Gillingham,Hull,0,2,AwayWin,0.0,1.0,AwayLead,A Woolmer,5.0,16.0,1.0,5.0,17.0,11.0,4.0,4.0,3.0,1.0,0.0,0.0,2.6,3.4,2.7,2,2,2020,September,Saturday,2020/2021,0.36661341853035134,0.28035143769968046,0.353035143769968
League One,2020-09-12,Lincoln,Oxford,2,0,HomeWin,1.0,0.0,HomeLead,A Davies,7.0,9.0,3.0,6.0,19.0,15.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,3.4,2.4,0,0,2020,September,Saturday,2020/2021,0.31924882629107976,0.28169014084507044,0.39906103286384975
League One,2020-09-12,Northampton,AFC Wimbledon,2,2,Draw,2.0,2.0,Draw,O Yates,14.0,11.0,2.0,3.0,10.0,12.0,6.0,8.0,1.0,1.0,0.0,0.0,2.2,3.3,3.4,1,1,2020,September,Saturday,2020/2021,0.43220338983050843,0.288135593220339,0.2796610169491525
League One,2020-09-12,Plymouth,Blackpool,1,0,HomeWin,1.0,0.0,HomeLead,K Johnson,5.0,19.0,3.0,4.0,9.0,10.0,5.0,7.0,1.0,3.0,0.0,0.0,2.55,3.4,2.75,0,0,2020,September,Saturday,2020/2021,0.3735144312393889,0.28013582342954163,0.34634974533106966
League One,2020-09-12,Portsmouth,Shrewsbury,0,0,Draw,0.0,0.0,Draw,C Breakspear,14.0,7.0,6.0,1.0,12.0,25.0,6.0,8.0,2.0,4.0,0.0,1.0,1.8,3.5,4.75,1,1,2020,September,Saturday,2020/2021,0.5281969817315331,0.27164416203335984,0.20015885623510724
League One,2020-09-12,Sunderland,Bristol Rvs,1,1,Draw,0.0,1.0,AwayLead,A Backhouse,25.0,5.0,8.0,2.0,8.0,10.0,11.0,3.0,1.0,2.0,1.0,0.0,1.8,3.5,4.75,2,1,2020,September,Saturday,2020/2021,0.5281969817315331,0.27164416203335984,0.20015885623510724
League One,2020-09-12,Swindon,Rochdale,3,1,HomeWin,3.0,0.0,HomeLead,A Young,11.0,7.0,6.0,2.0,12.0,13.0,4.0,2.0,2.0,1.0,0.0,0.0,1.85,3.8,4.0,0,0,2020,September,Saturday,2020/2021,0.5129935875801552,0.24974687816402294,0.2372595342558218
League One,2020-09-13,Ipswich,Wigan,2,0,HomeWin,1.0,0.0,HomeLead,T Bramall,14.0,10.0,7.0,0.0,13.0,18.0,6.0,6.0,1.0,1.0,0.0,0.0,1.57,4.5,4.75,0,0,2020,September,Sunday,2020/2021,0.5954453652761335,0.2077442718852288,0.1968103628386378
League One,2020-09-19,AFC Wimbledon,Plymouth,4,4,Draw,1.0,2.0,AwayLead,T Kettle,20.0,23.0,6.0,7.0,17.0,17.0,1.0,11.0,1.0,2.0,0.0,0.0,2.6,3.4,2.7,2,1,2020,September,Saturday,2020/2021,0.36661341853035134,0.28035143769968046,0.353035143769968
League One,2020-09-19,Blackpool,Swindon,2,0,HomeWin,1.0,0.0,HomeLead,A Haines,15.0,9.0,5.0,2.0,18.0,15.0,6.0,1.0,1.0,1.0,0.0,0.0,2.05,3.6,3.5,0,0,2020,September,Saturday,2020/2021,0.46400294605045106,0.2642238998342846,0.27177315411526415
League One,2020-09-19,Bristol Rvs,Ipswich,0,2,AwayWin,0.0,0.0,Draw,C Hicks,5.0,13.0,2.0,6.0,16.0,12.0,3.0,4.0,2.0,2.0,0.0,0.0,2.87,3.3,2.5,1,2,2020,September,Saturday,2020/2021,0.3313785347043702,0.28819890745501286,0.380422557840617
League One,2020-09-19,Burton,Accrington,2,1,HomeWin,0.0,0.0,Draw,J Smith,13.0,10.0,4.0,4.0,15.0,17.0,9.0,5.0,2.0,2.0,0.0,0.0,2.3,3.3,3.2,1,0,2020,September,Saturday,2020/2021,0.41395531164249316,0.2885143081144649,0.2975303802430419
League One,2020-09-19,Charlton,Doncaster,1,3,AwayWin,0.0,1.0,AwayLead,J Busby,13.0,15.0,3.0,5.0,9.0,10.0,7.0,4.0,0.0,2.0,0.0,0.0,2.0,3.6,3.6,2,2,2020,September,Saturday,2020/2021,0.47368421052631576,0.2631578947368421,0.2631578947368421
League One,2020-09-19,Hull,Crewe,1,0,HomeWin,0.0,0.0,Draw,B Toner,12.0,9.0,4.0,3.0,24.0,9.0,7.0,1.0,5.0,1.0,0.0,0.0,1.95,3.6,3.8,1,0,2020,September,Saturday,2020/2021,0.4866595517609392,0.26360725720384204,0.24973319103521877
League One,2020-09-19,Milton Keynes Dons,Lincoln,1,2,AwayWin,0.0,1.0,AwayLead,B Huxtable,12.0,6.0,4.0,4.0,12.0,19.0,5.0,2.0,5.0,3.0,0.0,0.0,2.6,3.4,2.7,2,2,2020,September,Saturday,2020/2021,0.36661341853035134,0.28035143769968046,0.353035143769968
League One,2020-09-19,Oxford,Sunderland,0,2,AwayWin,0.0,0.0,Draw,D Drysdale,8.0,18.0,1.0,5.0,13.0,17.0,4.0,4.0,1.0,1.0,0.0,0.0,2.7,3.2,2.7,1,2,2020,September,Saturday,2020/2021,0.3516483516483516,0.2967032967032967,0.3516483516483516
League One,2020-09-19,Peterboro,Fleetwood Town,2,1,HomeWin,0.0,0.0,Draw,C Sarginson,14.0,7.0,3.0,3.0,12.0,17.0,6.0,4.0,2.0,1.0,0.0,0.0,2.2,3.4,3.3,1,0,2020,September,Saturday,2020/2021,0.43220338983050843,0.2796610169491525,0.288135593220339
League One,2020-09-19,Shrewsbury,Northampton,1,2,AwayWin,0.0,1.0,AwayLead,N Hair,19.0,11.0,5.0,5.0,8.0,16.0,4.0,3.0,1.0,2.0,0.0,0.0,2.15,3.4,3.4,2,2,2020,September,Saturday,2020/2021,0.44155844155844154,0.2792207792207792,0.2792207792207792
League One,2020-09-19,Wigan,Gillingham,2,3,AwayWin,1.0,2.0,AwayLead,T Nield,7.0,11.0,2.0,5.0,16.0,12.0,9.0,3.0,2.0,1.0,0.0,0.0,2.7,3.4,2.5,2,2,2020,September,Saturday,2020/2021,0.34793286942284074,0.2762996316004912,0.375767498976668
League One,2020-09-20,Rochdale,Portsmouth,0,0,Draw,0.0,0.0,Draw,M Salisbury,14.0,23.0,3.0,5.0,6.0,8.0,2.0,12.0,1.0,2.0,0.0,0.0,5.0,4.0,1.66,1,1,2020,September,Sunday,2020/2021,0.19004006868918144,0.2375500858614768,0.5724098454493417
League One,2020-09-26,Accrington,Oxford,1,4,AwayWin,0.0,1.0,AwayLead,R Joyce,11.0,16.0,5.0,6.0,20.0,17.0,5.0,6.0,3.0,0.0,1.0,0.0,3.1,3.4,2.3,2,2,2020,September,Saturday,2020/2021,0.3067869752844252,0.27971753628874063,0.41349548842683403
League One,2020-09-26,Crewe,Milton Keynes Dons,2,0,HomeWin,2.0,0.0,HomeLead,S Stockbridge,9.0,2.0,5.0,1.0,21.0,15.0,4.0,8.0,1.0,4.0,0.0,0.0,2.25,3.4,3.2,0,0,2020,September,Saturday,2020/2021,0.42285270112708895,0.27982899339292655,0.29731830547998445
League One,2020-09-26,Doncaster,Bristol Rvs,4,1,HomeWin,2.0,1.0,HomeLead,T Kettle,20.0,8.0,7.0,1.0,15.0,12.0,7.0,2.0,2.0,3.0,0.0,0.0,1.9,3.5,4.2,0,0,2020,September,Saturday,2020/2021,0.5011933174224343,0.2720763723150358,0.22673031026252982
League One,2020-09-26,Fleetwood Town,AFC Wimbledon,0,1,AwayWin,0.0,1.0,AwayLead,M Salisbury,8.0,8.0,2.0,6.0,15.0,17.0,10.0,2.0,2.0,3.0,0.0,0.0,1.61,4.2,5.25,2,2,2020,September,Saturday,2020/2021,0.591715976331361,0.22682445759368838,0.1814595660749507
League One,2020-09-26,Gillingham,Blackpool,2,0,HomeWin,1.0,0.0,HomeLead,L Swabey,6.0,13.0,3.0,5.0,17.0,21.0,7.0,4.0,0.0,3.0,0.0,0.0,3.2,3.4,2.25,0,0,2020,September,Saturday,2020/2021,0.29731830547998445,0.27982899339292655,0.42285270112708895
League One,2020-09-26,Ipswich,Rochdale,2,0,HomeWin,0.0,0.0,Draw,J Busby,15.0,15.0,5.0,1.0,13.0,9.0,3.0,7.0,1.0,2.0,0.0,0.0,1.4,4.75,8.0,1,0,2020,September,Saturday,2020/2021,0.6803939122649956,0.20053715308863027,0.11906893464637423
League One,2020-09-26,Northampton,Hull,0,2,AwayWin,0.0,2.0,AwayLead,A Young,7.0,8.0,1.0,4.0,20.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0,3.5,3.5,2.1,2,2,2020,September,Saturday,2020/2021,0.27272727272727276,0.27272727272727276,0.4545454545454546
League One,2020-09-26,Plymouth,Shrewsbury,1,1,Draw,1.0,1.0,Draw,T Robinson,12.0,9.0,7.0,2.0,11.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0,2.3,3.4,3.1,1,1,2020,September,Saturday,2020/2021,0.41349548842683415,0.2797175362887407,0.3067869752844253
League One,2020-09-26,Portsmouth,Wigan,1,2,AwayWin,0.0,1.0,AwayLead,A Coggins,17.0,9.0,2.0,3.0,12.0,14.0,8.0,1.0,0.0,2.0,0.0,0.0,1.6,4.0,5.75,2,2,2020,September,Saturday,2020/2021,0.5958549222797929,0.2383419689119171,0.16580310880829016
League One,2020-09-26,Sunderland,Peterboro,1,0,HomeWin,0.0,0.0,Draw,S Oldham,9.0,12.0,2.0,6.0,18.0,10.0,8.0,7.0,3.0,0.0,0.0,0.0,1.95,3.6,3.8,1,0,2020,September,Saturday,2020/2021,0.4866595517609392,0.26360725720384204,0.24973319103521877
League One,2020-09-26,Swindon,Burton,4,2,HomeWin,3.0,1.0,HomeLead,K Johnson,9.0,8.0,8.0,2.0,11.0,16.0,5.0,5.0,3.0,0.0,0.0,0.0,2.37,3.4,3.0,0,0,2020,September,Saturday,2020/2021,0.40208136234626296,0.28027436140018924,0.3176442762535478
League One,2020-09-27,Lincoln,Charlton,2,0,HomeWin,1.0,0.0,HomeLead,M Edwards,13.0,14.0,6.0,2.0,14.0,19.0,2.0,5.0,3.0,4.0,0.0,0.0,2.3,3.3,3.2,0,0,2020,September,Sunday,2020/2021,0.41395531164249316,0.2885143081144649,0.2975303802430419
League One,2020-10-03,AFC Wimbledon,Accrington,1,2,AwayWin,1.0,2.0,AwayLead,C Pollard,12.0,13.0,4.0,4.0,10.0,12.0,5.0,5.0,1.0,2.0,0.0,0.0,2.55,3.4,2.75,2,2,2020,October,Saturday,2020/2021,0.3735144312393889,0.28013582342954163,0.34634974533106966
League One,2020-10-03,Blackpool,Lincoln,2,3,AwayWin,1.0,1.0,Draw,T Bramall,17.0,12.0,3.0,7.0,18.0,10.0,6.0,6.0,1.0,1.0,1.0,0.0,2.05,3.4,3.8,1,2,2020,October,Saturday,2020/2021,0.46676300578034685,0.2814306358381503,0.2518063583815029
